Unnamed: 0,id_realEstates,isNew,realEstate_name,phone_realEstate,url_inmueble,rooms,bathrooms,surface,price,date,description,address,country,level1,level2,level3,level4,level5,level6,level7,level8,upperLevel,countryId,level1Id,level2Id,level3Id,level4Id,level5Id,level6Id,level7Id,level8Id,accuracy,latitude,longitude,zipCode,customZone,pps
425,152663071,False,paso correcto getafe,910750915.0,https://www.fotocasa.es/es/comprar/vivienda/getafe/calefaccion-terraza-ascensor-amueblado/152663071/d,3.0,1.0,85.0,165000,2019-12-28T18:54:41.2452872Z,"Piso en pleno centro con Ascensor. 2ª planta con terraza. 3 dormitorios, baño y cocina reformados. Salón independiente. Calefacción Central incluida en la cuota de la comunidad (83 € al mes). Excelente ubicación, para entrar a vivir. Posibilidad de plaza de garaje no incluida en el precio. Solicite más información a nuestros Asesores Inmobiliarios y concierte una visita. Ref: Get 1861.",Getafe,España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,San Isidro,,San Isidro,0,0,0,0,0,0,0,0,0,0,"40,3034957864376","-3,72721421356237",,,1941.1764705882354
465,153658136,False,toledo21,910757382.0,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/san-diego/153609122/d,3.0,1.0,69.0,125000,2019-12-28T19:01:31.5110223Z,"! PREPARA LAS MALETAS QUE NO HACE FALTA NADA MAS ¡ 
 
Piso TOTALMENTE REFORMADO de 75 m2: 
 
- 3 Dormitorios (uno doble). 
 
- Baño con bañera. 
 
- Cocina amplia. 
 
- Salon luminoso con salida a terraza 
 
- Terraza con cerramiento. 
 
Situada a escasos 5 minutos de la estacion de RENFE CENTRAL, con la salida a carretera a 100 metros. Rodeada de zonas verdes, supermercados, colegios, farmacias y zonas de ocio. ! LLAMANOS Y TE LO ENSEÑAMOS GUSTOSAMENTE ¡.","Calle Colibrí, Getafe",España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,La Alhóndiga,,La Alhóndiga,0,0,0,0,0,0,0,0,0,0,"40,30779","-3,73801",,,1811.5942028985507
466,153576672,False,toledo21,910757382.0,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/san-diego/153609122/d,3.0,1.0,88.0,170000,2019-12-28T19:01:31.5110223Z,"¿Y CÓMO SERÁN LAS PERSONAS QUE VIVAN AQUÍ? 
 
Vosotros, que lleváis ya un tiempo buscando casa ya habéis comprobado que la mayoría de pisos no son para todas las personas. Sabéis dónde querríais vivir y dónde no. Es lógico que os hayáis preguntado alguna vez, mientras visitabais cualquier vivienda, ¿Cómo será la gente que viva aquí? ¿Lo imaginamos juntos? 
 
Seguro que son personas familiares, porque el espacio y la distribución del piso son óptimos para comenzar semejante proyecto de vida. Cuenta con tres dormitorios, salón, cocina, baño, recibidor y terraza; todos ellos con la suficiente amplitud. También porque los propietarios de la finca son en su gran mayoría, familias. 
 
Además, se encuentra rodeado de colegios, supermercados y pequeño comercio, en una de las zonas más solicitadas y tranquilas de Leganés, con los índices de delincuencia más bajos de la ciudad. Un entorno ideal, con las zonas verdes como prioridad. Es el sitio dónde querrán formar una familia.  
 
No son muy amigos de las reformas, no querían pasar por eso al comprar su casa, y por eso buscaron un piso que se encuentra en perfecto estado, para entrar a vivir, sin necesidad de obra alguna. Puerta blindada, suelo de parquet, armarios empotrados, calefacción central… ya tenía casi todo lo que querían. Tal vez lo irán haciendo poco a poco a su gusto, pero valoran el hecho de que cuando compraron el piso no tuvieron que gastarse un dinero extra en hacerlo habitable. Ya era precioso. 
 
Nunca se cansan de mirar por la ventana. ¡Estuvieron tanto tiempo buscando un piso con vistas como éstas! Muchos lo prometían pero siempre faltaba algo. Aquí no, porque además podrán ver el sol todo el día debido a la orientación sur de la terraza y de todo ese ala de la vivienda.  
 
¡Y pensar que llegaron incluso a visitar pisos bajos por pensar que tal vez no podrían permitirse otra cosa! 
 
A veces desayunan en la terraza, juntos o por separado, mirando las vistas; otras veces leen allí o invitan a un trago a la","Calle Monegros, Leganés",España,Madrid,Madrid,Zona Sur de Madrid,"Leganés, Zona de",Leganés,,Zarzaquemada,,Zarzaquemada,0,0,0,0,0,0,0,0,0,0,"40,33686","-3,75523",,,1931.8181818181818
467,152728325,False,toledo21,910757382.0,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/san-diego/153609122/d,3.0,1.0,75.0,134990,2019-12-28T19:01:31.5110223Z,"INMUEBLE EN INMEJORABLE UBICACIÓN! 
 
Piso de 75 metros distribuido en: 
 
- Tres dormitorios (uno de ellos Doble) 
- AMPLIO Salóncomedor 
- Cocina 
- Baño 
- Terraza 
- Trastero (de unos 8 metros) 
 
El inmueble se encuentra para entrar a vivir: 
 
- Suelos de gress 
- Ventanas de aluminio 
- Baño con ducha de suelo 
- Aire acondicionado 
- Conexión de gas natural 
 
Finca completamente rehabilitada con ascensor y con acceso para minusvalidos 
 
En INMEJORABLE ubicación con todos los servicios a mano: 
 
Supermercados: 
 
- Ahorramas 
- DIA 
- Mercadona 
- Tu Cash 
 
Centros educativos: 
 
- CEIP Francisco de Quevedo 
- CEIP Fernando de los Ríos 
- IES León Felipe 
- IES Alarnes 
 
A 5 minutos andando de la parada de Metro de Madrid Linea 12, Alonso de Mendoza 
A 10 minutos de la estación de Renfe de Getafe Central y parada de autobús a Madrid en la misma puerta.","Plaza Pinto, Getafe",España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,San Isidro,,San Isidro,0,0,0,0,0,0,0,0,0,0,"40,30184","-3,72799",,,1799.8666666666666
468,152688735,False,toledo21,910757382.0,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/san-diego/153609122/d,2.0,1.0,85.0,132000,2019-12-28T19:01:31.5110223Z,"MAGNIFICO PISO EN EL BARRIO DE SAN ISIDRO CON ASCENSOR! 
 
Piso de 85 metros distribuido en: 
 
- Dos dormitorios dobles(antiguamente tres dormitorios) 
- Salóncomedor 
- Cocina con office 
- Baño 
- Terraza 
 
Listo para entrar a vivir: 
 
- Aire Acondicionado 
- Calefacción de Gas Natural 
- Ventanas de aluminio 
 
En finca completamente rehabilitada con acceso para minusvalidos y ascensor 
 
Con todos los servicios a un paso: 
 
Supermercados: 
 
- Ahorramas 
- DIA 
- Mercadona 
- Tu Cash 
 
Centros educativos: 
 
- CEIP Francisco de Quevedo 
- CEIP Fernando de los Ríos 
- IES León Felipe 
- IES Alarnes 
 
A 5 minutos andando de la parada de Metro de Madrid Linea 12, Alonso de Mendoza 
A 10 minutos de la estación de Renfe de Getafe Central y parada de autobús a Madrid en la misma puerta.","Calle Doña Romera, Getafe",España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,San Isidro,,San Isidro,0,0,0,0,0,0,0,0,0,0,"40,30091","-3,73093",,,1552.9411764705883
489,151705433,False,grupo tizona,914894913.0,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero/153764741/d,3.0,1.0,62.0,102500,2019-12-28T19:04:44.6433814Z,"Grupo Inmobiliario Tizona vende, en exclusiva, estupendo piso en San Nicasio compuesto de tres dormitorios, salón comedor, amplia cocina y cuarto de baño. 
 
La vivienda posee un grado de conservación óptimo pudiendo entrar a vivir sin apenas actualización.  
 
Se encuentra situada a 300 metros de las zonas comerciales y supermercados y a 500 metros de la estación de Leganés Central (Cercanías Renfe y Metrosur). A cinco minutos a pie de la Universidad Carlos III. 
 
Si estás buscando un hogar en Leganés a un precio increíble.. . ¡lo acabas de encontrar!  
 
¡No lo dudes y visita sin compromiso ésta magnífica vivienda ya!","Calle Rio Jarama, 4, Leganés",España,Madrid,Madrid,Zona Sur de Madrid,"Leganés, Zona de",Leganés,,San Nicasio - Campo de Tiro - Solagua,,San Nicasio - Campo de Tiro - Solagua,0,0,0,0,0,0,0,0,0,1,"40,33252","-3,77006",,,1653.225806451613
495,152956517,False,opportunity homes,912780621.0,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero/153764741/d,2.0,1.0,55.0,170000,2019-12-28T19:04:44.6433814Z,"Opportunity Homes pone a tu disposición preciosa vivienda en pleno centro de getafe. Consta de dos dormitorios con puertas correderas, cuarto de baño completamente reformado, salón comedor de paso y cocina americana. 
El piso fue reformado integralmente hace tres años, nuevas las instalaciones eléctricas y de fontanería .Suelos de tarima, aluminio blanco en ventanas, pintura lisa con aislante en todas las paredes, calefacción y agua sanitaria  eléctricas, aire acondicionado y puerta blindada. La finca tiene ascensor, uso restringido con llave. 
La zona está dotada de todas las infraestructuras, a escasos metros del mercadona y del hiper getafe. Ambulatorio y colegios muy próximos. Al igual que parques y zona de ocio.  
si necesitas financiación, nosotros podemos ayudarte. Pásate por nuestras oficinas de la calle carabanchel 9 en Getafe. 
ESTAS TARDANDO!!! NO TE LO PIENSES MAS!!!",Getafe,España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,Centro,,Centro,0,0,0,0,0,0,0,0,0,0,"40,30635","-3,72887",,,3090.909090909091
511,152942690,False,cr homes,914890664.0,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero/153764741/d,5.0,3.0,240.0,430000,2019-12-28T19:04:44.6590053Z,"C.R. HOMES INMOBILIARIA VENDE ESPECTACULAR CHALET EN GETAFE–GETAFE NORTE. 
 
Chalet ADOSADO en PERFECTO ESTADO, de 240 m2, AMPLIO y MUY LUMINOSO. 
 
Distribuido en 4 PLANTAS: 
 
-Planta baja, formada por SALÓN COMEDOR independiente con acceso DIRECTO al PORCHE y a las ZONAS VERDES, AMPLIA COCINA AMUEBLADA y EQUIPADA con electrodomésticos de PRIMERAS MARCAS, ASEO y HALL-RECIBIDOR.  
 
¡¡¡¡JARDÍN PRIVADO!!!! 
 
-Primera planta, en la que se encuentran 4 DORMITORIOS, todos ellos con ARMARIOS EMPOTRADOS y uno de ellos con baño en SUITE, y BAÑO completo.  
 
-BUHARDILLA  totalmente REFORMADA y con muchas POSIBILIDADES. Dispone de 1 DORMITORIO actualmente con uso de GIMNASIO. 
 
-SÓTANO, amplia zona de ALMACENAJE y TRASTERO independiente. Cuenta también con cuarto de LAVANDERÍA y un GARAJE de 3 plazas.  
 
El inmueble cuenta con las siguientes CALIDADES: suelos de MÁRMOL BLANCO, ventanas de CLIMALIT, puertas MACIZAS, armarios EMPOTRADOS, calefacción INDIVIDUAL de GAS NATURAL, AIRE ACONDICIONADO en la mayoría de estancias… 
 
A escasos minutos de la estación de Metro Los Espartales y El Casar. 
Paradas de autobuses en la zona y salida fácil a la M45. 
La zona del inmueble es inmejorable ya que se encuentra en una ZONA RESIDENCIAL cercana a comercios, médicos, farmacias, colegios, zonas verdes, parques, polideportivos, gimnasios... 
 
¡¡¡¡NO PIERDA LA OPORTUNIDAD DE VIVIR EN EXCELENTE VIVIENDA Y ZONA!!!! 
 
Gestionamos su compra de vivienda y su financiación, le ofreceremos un abanico de posibilidades de financiación de entre las cuales podrá elegir la que mejor se adapte a sus necesidades. No tendrá que preocuparse de nada, nos encargamos de toda la tramitación. 
 
SOLICITE INFORMACIÓN SIN COMPROMISO. 
 
Llámenos al , RAFAEL SIMANCAS. 
 
También podemos atenderle presencialmente en nuestras oficinas: 
 
C.R. HOMES en GETAFE en Avenida de España 13 TLF 
C.R. HOMES en PARLA en calle Pinto 38 TLF 
C.R. HOMES en FUENLABRADA en Avenida de las Nacion","Calle Teresa Berganza, Getafe",España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,Getafe Norte,,Getafe Norte,0,0,0,0,0,0,0,0,0,0,"40,3220051387","-3,7130324135",,,1791.6666666666667
513,153258535,False,cr homes,914890664.0,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero/153764741/d,3.0,2.0,138.0,286900,2019-12-28T19:04:44.6590053Z,"C.R. HOMES INMOBILIARIA VENDE PISO SEMI-NUEVO EN GETAFE–EL ROSÓN-KELVINATOR. 
 
¡¡¡¡Vivienda SEMINUEVA de 138 m2 en PRIMERA PLANTA EXTERIOR con dos ASCENSORES!!!! 
 
La vivienda se distribuye en HALL-RECIBIDOR y PASILLO con ARMARIOS EMPOTRADOS, 3 amplios DORMITORIOS con ARMARIOS EMPOTRADOS revestidos por dentro, GRAN SALÓN-COMEDOR independiente con vistas al PARQUE, COCINA totalmente AMUEBLADA y EQUIPADA, 2 BAÑOS COMPLETOS ( 1 de ellos en Suite con PLATO DE DUCHA y MAMPARA, ambos con GRIFERÍA TERMO-ESTÁTICA, y otro con BAÑERA y MAMPARA ). 
 
¡¡INCLUYE GARAJE Y TRASTERO!! 
 
Cuenta con las siguientes calidades: CALEFACCIÓN individual de GAS NATURAL, AIRE ACONDICIONADO, ventanas de CLIMALIT, suelos de TARIMA, puertas MACIZAS de ROBLE, ARMARIOS EMPOTRADOS en todas las ESTANCIAS, VÍDEO PORTERO, etc. 
 
Con multitud de servicios caminando como: restaurantes, cafeterías, farmacias, bancos, supermercados, centros escolares, centro de salud, etc. 
Cuenta con accesos a las autovías A-42, M-45, M-30 y M-50, así como paradas de Metro a 7 minutos y distintas líneas de autobuses urbanos e interurbanos.  
 
¡¡APROVECHE LA OPORTUNIDAD DE VIVIR EN UNA ZONA COMO ESTA!! 
 
Gestionamos su compra de vivienda y su financiación, le ofreceremos un abanico de posibilidades de financiación de entre las cuales podrá elegir la que mejor se adapte a sus necesidades. No tendrá que preocuparse de nada, nos encargamos de toda la tramitación. 
 
SOLICITE INFORMACIÓN SIN COMPROMISO. 
 
Llámenos al , ANA FERNANDEZ. 
 
También podemos atenderle presencialmente en nuestras oficinas: 
 
C.R. HOMES en GETAFE en Avenida de España 13 TLF 
C.R. HOMES en PARLA en calle Pinto 38 TLF 
C.R. HOMES en FUENLABRADA en Avenida de las Naciones 1 TLF 
C.R. HOMES en MÓSTOLES en Avenida de Portugal 19 TLF 
 
ESTAREMOS ENCANTADOS DE ATENDERLE crhomes 138平方米的半新建住宅，位于一楼，有两部电梯!! 
住房分配在与HALL-RECIBIDOR走廊的壁橱房屋中,3广泛与卧室衣橱渠房屋里面,大SALÓN-COMEDOR独立公园的美景,完全AMUEBLADA厨房设备齐全","Calle María de las Nieves Piedrahita, Getafe",España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,El Rosón - Kelvinator,,El Rosón - Kelvinator,0,0,0,0,0,0,0,0,0,0,"40,3153084","-3,7324561",,,2078.985507246377
516,153193487,False,grupo tizona,914894913.0,https://www.fotocasa.es/es/comprar/vivienda/getafe/calefaccion-ascensor-patio/152516620/d,3.0,2.0,70.0,165000,2019-12-28T19:07:31.074397Z,"Grupo Inmobiliario Tizona vende fantástico piso en Fuenlabrada. 
La vivienda consta de amplio vestíbulo, salón comedor independiente, cocina, tres dormitorios (todos con armarios empotrados) y dos cuartos de baño (uno de ellos en suite principal) ambos completos. Puerta blindada y suelos de parquet. 
También dispone de plaza de garaje, trastero y piscina comunitaria. Para entrar a vivir. 
Llama sin compromiso e infórmate.",Fuenlabrada,España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,Loranca,,Loranca,0,0,0,0,0,0,0,0,0,0,"40,3133562","-3,8360052",,,2357.1428571428573
545,152516620,False,opportunity homes,912780621.0,https://www.fotocasa.es/es/comprar/vivienda/getafe/calefaccion-ascensor-patio/152516620/d,3.0,1.0,74.0,120000,2019-12-28T19:07:31.0900202Z,"Vivienda muy bien situada, a la espalda de la catedral de Getafe. 
Bajo con todos los requerimientos de acceso para personas de movilidad reducida, portal con rampa, tres dormitorios, salón independiente, baño y cocina con patio. 
Ven a visitarlo, te podemos ayudar con la financiación , nos encontramos en la calle Carabanchel 9 , Getafe.",Getafe,España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,San Isidro,,San Isidro,0,0,0,0,0,0,0,0,0,0,"40,3012757864376","-3,72873421356237",,,1621.6216216216217
597,153628798,False,opportunity homes,912780621.0,https://www.fotocasa.es/es/comprar/vivienda/parla/calefaccion-terraza/152863844/d,4.0,2.0,220.0,375000,2019-12-28T19:12:20.0306034Z,"¡¡ FINANCIACION 100% !! 
Estupendo chalet en la zona de Getafe Norte, muy cerca de metro, autobuses, centro comercial, centro de salud y zonas verdes. 
El inmueble consta de 4 dormitorios , 2 baños mas aseo, salón con salida a patio trasero, buhardilla totalmente aislada y habitada,terraza con acceso desde una habitación, cocina amueblada, mejor ver, no pierdas esta oportunidad de tener el chalet que deseas.","Calle Doña Mariquita la Música, Getafe",España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,Getafe Norte,,Getafe Norte,0,0,0,0,0,0,0,0,0,0,"40,3218","-3,71263",,,1704.5454545454545
636,153532142,False,cr homes,914890664.0,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/terraza/151867724/d,3.0,1.0,80.0,164990,2019-12-28T19:16:21.5278728Z,"C. R. HOMES INMOBILIARIA VENDE PISO EN FUENLABRADA – EL MOLINO. 
 PRIMERA PLANTA con ASCENSOR, de 80 m2 compuesta por 3 DORMITORIOS, SALÓN-COMEDOR con acceso a una TERRAZA cerrada, COCINA con office, BAÑO completo con plato de ducha. La vivienda cuenta con armarios empotrados, ventanas climalir lacadas en blanco, calefacción individual de Gas natural, suelos de tarima. 
La vivienda está a escasos minutos de la estación de Metro Parque de Europa (línea 12), lugares públicos como Colegio Público de Enseñanza Bilingüe John Lennon, Colegio Público Víctor Jara, Centro de salud y varios lugares comerciales tales como tiendas de alimentación, supermercados, bancos etc…También junto a la vivienda podemos encontrar el Parque de la Solidaridad.  
 
Consiga esta vivienda por una cuota mensual de HIPOTECA menor que el pago de un alquiler, por tan solo 403€MES. 
 
¡¡¡ APROVECHE LA OPORTUNIDAD!!! 
 
Gestionamos su compra de vivienda y su financiación, le ofreceremos un abanico de posibilidades de financiación de entre las cuales podrá elegir la que mejor se adapte a sus necesidades. No tendrá que preocuparse de nada, nos encargamos de toda la tramitación. 
 
SOLICITE INFORMACIÓN SIN COMPROMISO. 
 
Atendemos también whatsapp en el +34  DIEGO SAVINO 
 
ESTAREMOS ENCANTADOS DE ATENDERLE. 
 
四楼带电梯，共三房一卫，光线非常好前不久刚刚翻新过，可直接拎包入住。 
位于FUENLABRADA 市中心火车站，生活设施非常齐全，超市，餐馆，酒吧，银行等等都在楼下，一应俱全。交通也非常方便，火车站就在步行三分钟的距离。",Fuenlabrada,España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,Fuenlabrada II - El Molino,,Fuenlabrada II - El Molino,0,0,0,0,0,0,0,0,0,0,"40,27782","-3,80908",,,2062.375
